data,mes,sku,produto,marca,categoria,segmento,cidade,uf,regiao,canal,quantidade,preco_unitario,custo_unitario,receita,custo_total,margem_bruta
2026-01-15,2026-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Brasilia,DF,Centro-Oeste,E-commerce,1,129.9,55.86,129.9,55.86,74.04
2026-01-15,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-15,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Manaus,AM,Norte,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2026-01-15,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Fortaleza,CE,Nordeste,E-commerce,1,55.11,28.75,55.11,28.75,26.36
2026-01-15,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Belem,PA,Norte,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-15,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Manaus,AM,Norte,Distribuidores,1,59.9,28.75,59.9,28.75,31.15
2026-01-15,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-15,2026-01,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,Campinas,SP,Sudeste,E-commerce,1,399.9,171.96,399.9,171.96,227.94
2026-01-15,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2026-01-15,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Goiania,GO,Centro-Oeste,Distribuidores,1,85.4,38.66,85.4,38.66,46.74
2026-01-15,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2026-01-15,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Curitiba,PR,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-15,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Porto Alegre,RS,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-15,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2026-01-16,2026-01,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,299.9,128.96,299.9,128.96,170.94
2026-01-16,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,71.91,38.35,71.91,38.35,33.56
2026-01-16,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ponta Grossa,PR,Sul,Varejo Fisico,1,78.32,31.15,78.32,31.15,47.17
2026-01-16,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Distribuidores,1,63.48,24.15,63.48,24.15,39.33
2026-01-16,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Marketplace,1,69.0,24.15,69.0,24.15,44.85
2026-01-16,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Goiania,GO,Centro-Oeste,Varejo Fisico,1,63.48,24.15,63.48,24.15,39.33
2026-01-16,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Belem,PA,Norte,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2026-01-16,2026-01,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,Campinas,SP,Sudeste,E-commerce,1,599.9,287.95,599.9,287.95,311.95
2026-01-16,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2026-01-16,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Salvador,BA,Nordeste,E-commerce,1,82.71,47.65,82.71,47.65,35.06
2026-01-16,2026-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Belo Horizonte,MG,Sudeste,Distribuidores,1,119.9,45.56,119.9,45.56,74.34
2026-01-16,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Foz do Iguacu,PR,Sul,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2026-01-16,2026-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2026-01-16,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Vitoria,ES,Sudeste,Distribuidores,1,75.9,42.35,75.9,42.35,33.55
2026-01-17,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Natal,RN,Nordeste,E-commerce,1,75.9,42.35,75.9,42.35,33.55
2026-01-17,2026-01,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,123.4,68.85,123.4,68.85,54.55
2026-01-17,2026-01,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,123.4,68.85,123.4,68.85,54.55
2026-01-17,2026-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2026-01-17,2026-01,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,299.9,113.96,299.9,113.96,185.94
2026-01-17,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Porto Alegre,RS,Sul,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2026-01-17,2026-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2026-01-17,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,2,69.0,24.15,138.0,48.3,89.7
2026-01-17,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Londrina,PR,Sul,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2026-01-17,2026-01,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Maringa,PR,Sul,E-commerce,1,299.9,113.96,299.9,113.96,185.94
2026-01-17,2026-01,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,199.9,105.95,199.9,105.95,93.95
2026-01-17,2026-01,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,189.9,81.66,189.9,81.66,108.24
2026-01-17,2026-01,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,199.9,105.95,199.9,105.95,93.95
2026-01-17,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Marketplace,1,59.9,28.75,59.9,28.75,31.15
2026-01-17,2026-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2026-01-17,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,Varejo Fisico,1,80.1,31.15,80.1,31.15,48.95
2026-01-17,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,E-commerce,1,84.55,31.15,84.55,31.15,53.4
2026-01-17,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2026-01-17,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Salvador,BA,Nordeste,E-commerce,1,78.32,31.15,78.32,31.15,47.17
2026-01-17,2026-01,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,299.9,128.96,299.9,128.96,170.94
2026-01-17,2026-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2026-01-17,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Manaus,AM,Norte,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2026-01-17,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Maceio,AL,Nordeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2026-01-17,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2026-01-17,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ponta Grossa,PR,Sul,Varejo Fisico,1,56.9,28.75,56.9,28.75,28.15
2026-01-17,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Marketplace,1,29.9,14.35,29.9,14.35,15.55
2026-01-17,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Cuiaba,MT,Centro-Oeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2026-01-17,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Cascavel,PR,Sul,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2026-01-17,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2026-01-17,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Foz do Iguacu,PR,Sul,Varejo Fisico,1,35.88,13.65,35.88,13.65,22.23
2026-01-18,2026-01,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,199.9,105.95,199.9,105.95,93.95
2026-01-18,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Curitiba,PR,Sul,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-18,2026-01,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,279.9,134.35,279.9,134.35,145.55
2026-01-18,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Manaus,AM,Norte,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-18,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,Varejo Fisico,1,37.05,13.65,37.05,13.65,23.4
2026-01-18,2026-01,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,229.9,98.86,229.9,98.86,131.04
2026-01-18,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Curitiba,PR,Sul,Varejo Fisico,1,73.51,38.35,73.51,38.35,35.16
2026-01-18,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Curitiba,PR,Sul,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2026-01-18,2026-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2026-01-18,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Florianopolis,SC,Sul,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2026-01-18,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Florianopolis,SC,Sul,E-commerce,1,82.71,43.15,82.71,43.15,39.56
2026-01-18,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2026-01-18,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2026-01-18,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,75.9,42.35,75.9,42.35,33.55
2026-01-18,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,37.05,13.65,37.05,13.65,23.4
2026-01-18,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2026-01-18,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Recife,PE,Nordeste,E-commerce,1,26.31,14.35,26.31,14.35,11.96
2026-01-18,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2026-01-18,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2026-01-18,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Londrina,PR,Sul,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2026-01-18,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Campinas,SP,Sudeste,Marketplace,1,79.9,42.35,79.9,42.35,37.55
2026-01-18,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2026-01-18,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,26.91,14.35,26.91,14.35,12.56
2026-01-18,2026-01,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2026-01-18,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2026-01-18,2026-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Maceio,AL,Nordeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2026-01-18,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-18,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2026-01-18,2026-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2026-01-18,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Goiania,GO,Centro-Oeste,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2026-01-18,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Florianopolis,SC,Sul,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2026-01-19,2026-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Campo Grande,MS,Centro-Oeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2026-01-19,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2026-01-19,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Goiania,GO,Centro-Oeste,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2026-01-19,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2026-01-19,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2026-01-19,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Marketplace,1,39.0,13.65,39.0,13.65,25.35
2026-01-19,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Nova Lima,MG,Sudeste,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2026-01-19,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Goiania,GO,Centro-Oeste,Distribuidores,1,75.9,42.35,75.9,42.35,33.55
2026-01-19,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Belem,PA,Norte,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2026-01-19,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Manaus,AM,Norte,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2026-01-19,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2026-01-19,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,2,79.9,38.35,159.8,76.7,83.1
2026-01-19,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Londrina,PR,Sul,E-commerce,1,53.91,28.75,53.91,28.75,25.16
2026-01-19,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Joinville,SC,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2026-01-19,2026-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,129.9,55.86,129.9,55.86,74.04
2026-01-19,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Nova Lima,MG,Sudeste,E-commerce,2,89.9,38.66,179.8,77.32,102.48
2026-01-19,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2026-01-19,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2026-01-19,2026-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,149.9,56.96,149.9,56.96,92.94
2026-01-19,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2026-01-19,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Maceio,AL,Nordeste,Varejo Fisico,1,55.11,28.75,55.11,28.75,26.36
2026-01-19,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Curitiba,PR,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2026-01-19,2026-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,119.9,45.56,119.9,45.56,74.34
2026-01-19,2026-01,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,218.4,98.86,218.4,98.86,119.54
2026-01-19,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Goiania,GO,Centro-Oeste,Distribuidores,1,59.9,28.75,59.9,28.75,31.15
2026-01-20,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Salvador,BA,Nordeste,E-commerce,1,56.9,28.75,56.9,28.75,28.15
2026-01-20,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Manaus,AM,Norte,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2026-01-20,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ponta Grossa,PR,Sul,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2026-01-20,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Natal,RN,Nordeste,E-commerce,1,134.91,71.95,134.91,71.95,62.96
2026-01-20,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2026-01-20,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2026-01-20,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,131.91,71.95,131.91,71.95,59.96
2026-01-20,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ponta Grossa,PR,Sul,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2026-01-20,2026-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2026-01-20,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Marketplace,1,69.0,24.15,69.0,24.15,44.85
2026-01-20,2026-01,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Sao Paulo,SP,Sudeste,Distribuidores,1,129.9,68.85,129.9,68.85,61.05
2026-01-20,2026-01,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,Campinas,SP,Sudeste,E-commerce,1,499.9,239.95,499.9,239.95,259.95
2026-01-20,2026-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,110.31,45.56,110.31,45.56,64.75
2026-01-20,2026-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Vitoria,ES,Sudeste,Distribuidores,1,299.9,128.96,299.9,128.96,170.94
2026-01-20,2026-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2026-01-20,2026-01,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Sao Paulo,SP,Sudeste,Varejo Fisico,1,129.9,68.85,129.9,68.85,61.05
2026-01-20,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Manaus,AM,Norte,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2026-01-20,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2026-01-20,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Ponta Grossa,PR,Sul,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2026-01-20,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2026-01-20,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Curitiba,PR,Sul,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2026-01-20,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2026-01-20,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2026-01-20,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Distribuidores,1,82.71,43.15,82.71,43.15,39.56
2026-01-20,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2026-01-20,2026-01,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,Manaus,AM,Norte,E-commerce,1,149.0,52.15,149.0,52.15,96.85
2026-01-21,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
