mes,sku,produto,marca,categoria,segmento,estoque_unidades,estoque_valor,vendido_mes,giro_estoque,cobertura_dias
2025-02,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,12,1612.2,10,0.83,36
2025-02,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,88,3374.8,47,0.53,56
2025-02,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,5,359.75,5,1.0,30
2025-02,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,59,1696.25,44,0.75,40
2025-02,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,83,1191.05,44,0.53,57
2025-02,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,47,2028.05,43,0.91,33
2025-02,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,3,296.28,2,0.67,45
2025-02,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,9,1025.64,7,0.78,39
2025-02,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,14,637.84,8,0.57,52
2025-02,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,11,626.56,9,0.82,37
2025-02,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-02,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-02,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-02,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-02,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,6,635.7,7,1.17,26
2025-02,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,60,2859.0,49,0.82,37
2025-02,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,20,1377.0,10,0.5,60
2025-02,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,64,2710.4,42,0.66,46
2025-02,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-02,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-02,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-02,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-02,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,48,1495.2,45,0.94,32
2025-02,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,92,2221.8,50,0.54,55
2025-02,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,64,873.6,41,0.64,47
2025-02,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,11,573.65,7,0.64,47
2025-03,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-03,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,2,343.92,2,1.0,30
2025-03,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-03,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-03,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,13,1676.48,6,0.46,65
2025-03,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-03,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,21,1714.86,10,0.48,63
2025-03,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,16,893.76,12,0.75,40
2025-03,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,18,1779.48,11,0.61,49
2025-03,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,88,3402.08,49,0.56,54
2025-03,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,11,661.76,8,0.73,41
2025-03,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,1,150.46,1,1.0,30
2025-03,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,17,2192.32,10,0.59,51
2025-03,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,0,0.0,0,0.0,0
2025-03,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,0,0.0,0
2025-03,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,8,1074.8,10,1.25,24
2025-03,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,0,0.0,1,1.0,0
2025-03,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-03,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,90,3451.5,60,0.67,45
2025-03,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,13,935.35,7,0.54,56
2025-03,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,104,2990.0,52,0.5,60
2025-03,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,69,990.15,48,0.7,43
2025-03,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,90,3883.5,52,0.58,52
2025-03,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,7,691.32,6,0.86,35
2025-03,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,18,2051.28,10,0.56,54
2025-03,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,7,318.92,10,1.43,21
2025-03,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,1,121.56,1,1.0,30
2025-03,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,23,1310.08,14,0.61,49
2025-03,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-03,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-03,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-03,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-03,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,19,2013.05,9,0.47,63
2025-03,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,107,5098.55,54,0.5,59
2025-03,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,17,1170.45,11,0.65,46
2025-03,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,108,4573.8,53,0.49,61
2025-03,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-03,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-03,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-03,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-03,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,93,2896.95,53,0.57,53
2025-03,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,47,1135.05,56,1.19,25
2025-03,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,82,1119.3,56,0.68,44
2025-03,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,16,834.4,10,0.62,48
2025-04,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,1,193.46,1,1.0,30
2025-04,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,2,429.92,2,1.0,30
2025-04,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-04,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,1,171.96,1,1.0,30
2025-04,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-04,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-04,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,8,1031.68,10,1.25,24
2025-04,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-04,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,9,734.94,12,1.33,22
2025-04,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,18,1005.48,14,0.78,39
2025-04,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,9,889.74,11,1.22,25
2025-04,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,61,2358.26,57,0.93,32
2025-04,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,31,1864.96,15,0.48,62
2025-04,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,0,0.0,0,0.0,0
2025-04,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,13,1676.48,17,1.31,23
2025-04,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,0,0.0,0,0.0,0
2025-04,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,0,0.0,0
2025-04,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,23,3090.05,11,0.48,63
2025-04,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,0,0.0,1,1.0,0
2025-04,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,85,3259.75,64,0.75,40
2025-04,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,29,2086.55,14,0.48,62
2025-04,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,51,1466.25,58,1.14,26
2025-04,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,47,674.45,63,1.34,22
2025-04,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,64,2761.6,59,0.92,33
2025-04,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,25,2469.0,12,0.48,63
2025-04,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,23,2621.08,14,0.61,49
2025-04,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,25,1139.0,15,0.6,50
2025-04,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,0,0.0,0,0.0,0
2025-04,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,18,1025.28,11,0.61,49
2025-04,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-04,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-04,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-04,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-04,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,19,2013.05,12,0.63,48
2025-04,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,105,5003.25,61,0.58,52
2025-04,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,13,895.05,15,1.15,26
2025-04,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,85,3599.75,60,0.71,42
2025-04,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-04,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-04,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,2,636.84,1,0.5,60
2025-04,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-04,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,98,3052.7,54,0.55,54
2025-04,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,114,2753.1,60,0.53,57
2025-04,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,54,737.1,54,1.0,30
2025-04,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,17,886.55,13,0.76,39
2025-05,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,3,580.38,2,0.67,45
2025-05,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,1,214.96,1,1.0,30
2025-05,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,2,386.92,1,0.5,60
2025-05,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,2,343.92,1,0.5,60
2025-05,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,3,451.38,2,0.67,45
2025-05,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,0,0.0,1,1.0,0
2025-05,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,17,2192.32,13,0.76,39
2025-05,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-05,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,10,816.6,9,0.9,33
2025-05,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,23,1284.78,13,0.57,53
2025-05,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,23,2273.78,16,0.7,43
2025-05,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,110,4252.6,67,0.61,49
2025-05,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,15,902.4,12,0.8,38
2025-05,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,0,0.0,0,0.0,0
2025-05,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,33,4255.68,16,0.48,62
2025-05,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,0,0.0,0,0.0,0
2025-05,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,0,0.0,0
2025-05,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,11,1477.85,13,1.18,25
2025-05,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,1,287.95,1,1.0,30
2025-05,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,110,4218.5,66,0.6,50
2025-05,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,23,1654.85,14,0.61,49
2025-05,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,114,3277.5,66,0.58,52
2025-05,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,117,1678.95,61,0.52,58
2025-05,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,64,2761.6,67,1.05,29
2025-05,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,21,2073.96,10,0.48,63
2025-05,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,16,1823.36,13,0.81,37
2025-05,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,21,956.76,13,0.62,48
2025-05,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,0,0.0,0,0.0,0
2025-05,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,16,911.36,11,0.69,44
2025-05,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-05,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-05,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-05,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-05,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,9,953.55,12,1.33,22
2025-05,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,126,6003.9,62,0.49,61
2025-05,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,12,826.2,14,1.17,26
2025-05,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,92,3896.2,64,0.7,43
2025-05,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-05,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-05,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,1,318.42,1,1.0,30
2025-05,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,0,0.0,1,1.0,0
2025-05,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,69,2149.35,61,0.88,34
2025-05,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,103,2487.45,62,0.6,50
2025-05,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,107,1460.55,65,0.61,49
2025-05,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,10,521.5,11,1.1,27
2025-06,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,4,773.84,2,0.5,60
2025-06,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,3,644.88,3,1.0,30
2025-06,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-06,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-06,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-06,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-06,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,2,498.72,1,0.5,60
2025-06,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,1,193.46,1,1.0,30
2025-06,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-06,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-06,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,1,257.96,1,1.0,30
2025-06,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,29,3739.84,16,0.55,54
2025-06,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-06,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,18,1469.88,12,0.67,45
2025-06,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,13,726.18,16,1.23,24
2025-06,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,17,1680.62,16,0.94,32
2025-06,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,97,3750.02,60,0.62,48
2025-06,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,28,1684.48,14,0.5,60
2025-06,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,1,150.46,1,1.0,30
2025-06,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,11,1418.56,13,1.18,25
2025-06,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,0,0.0,1,1.0,0
2025-06,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,0,0.0,0
2025-06,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,1,167.95,1,1.0,30
2025-06,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,30,4030.5,15,0.5,60
2025-06,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,1,239.95,1,1.0,30
2025-06,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,1,287.95,1,1.0,30
2025-06,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,130,4985.5,70,0.54,56
2025-06,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,29,2086.55,15,0.52,58
2025-06,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,56,1610.0,71,1.27,24
2025-06,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,62,889.7,72,1.16,26
2025-06,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,95,4099.25,70,0.74,41
2025-06,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,14,1382.64,12,0.86,35
2025-06,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,18,2051.28,20,1.11,27
2025-06,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,13,592.28,14,1.08,28
2025-06,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,0,0.0,0,0.0,0
2025-06,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,13,740.48,11,0.85,35
2025-06,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-06,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-06,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-06,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-06,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,15,1589.25,14,0.93,32
2025-06,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,58,2763.7,66,1.14,26
2025-06,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,21,1445.85,13,0.62,48
2025-06,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,51,2159.85,67,1.31,23
2025-06,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-06,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
